국가명,기후대,연도,차종 구분,차량 구분,GDP,총수출량,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
북미-캐나다,한랭,2022,SUV,SUV,20.0,8820,1212,910,193,696,736,964,506,283,837,982,932,569
북미-캐나다,한랭,2022,전기차,전기차,20.0,8079,616,416,1430,253,612,344,181,1465,1102,672,390,598
서유럽,온대,2021,소형차,소형차,45.0,8276,713,124,595,379,1069,1212,1406,108,398,1318,95,859
서유럽,온대,2022,상업용차,상업용차,45.0,7379,405,753,139,272,677,141,105,666,1260,795,721,1445
서유럽,온대,2023,SUV,SUV,45.0,10441,294,388,743,1168,833,1230,797,1403,706,1255,1455,169
서유럽,온대,2021,전기차,전기차,45.0,11602,1250,1042,348,785,1255,1224,1433,972,869,464,1380,580
아시아,온대,2024,소형차,소형차,20.0,11521,648,1056,615,1441,369,1178,1412,1198,1359,500,923,822
아시아,온대,2023,상업용차,상업용차,20.0,7882,328,1166,1261,320,1127,595,781,947,523,72,427,335
아시아,온대,2021,SUV,SUV,20.0,8797,1134,285,861,460,1496,196,643,171,595,980,848,1128
아시아,온대,2021,전기차,전기차,20.0,10674,218,549,953,1193,864,1423,1473,656,121,1233,529,1462
중남미,열대,2024,소형차,소형차,20.0,9180,712,1494,219,785,563,178,1312,597,1159,536,1085,540
중남미,열대,2020,상업용차,상업용차,20.0,10372,1058,706,1009,971,1067,826,914,781,500,157,1032,1351
중남미,열대,2022,SUV,SUV,20.0,10012,866,1327,120,1155,1278,93,844,1231,1103,1210,149,636
중남미,열대,2023,전기차,전기차,20.0,9311,1148,569,1450,367,700,917,196,483,858,1232,1191,200
중동·아프리카,건조,2020,소형차,소형차,20.0,9751,1354,216,993,1036,896,655,853,1129,759,396,262,1202
중동·아프리카,건조,2023,상업용차,상업용차,20.0,11205,419,61,798,996,1440,785,448,1444,1452,1355,992,1015
중동·아프리카,건조,2022,SUV,SUV,20.0,7597,1195,902,705,561,918,653,382,578,852,80,78,693
중동·아프리카,건조,2020,전기차,전기차,20.0,7584,891,376,468,687,1059,1057,455,568,212,521,1094,196
동유럽,한랭,2022,소형차,소형차,25.0,10320,128,1277,371,1150,804,1289,972,1322,1083,435,561,928
동유럽,한랭,2024,상업용차,상업용차,25.0,8338,1029,120,1028,876,305,950,448,809,350,58,1146,1219
동유럽,한랭,2021,SUV,SUV,25.0,8608,1301,270,74,1255,310,417,608,937,1329,524,1041,542
동유럽,한랭,2021,전기차,전기차,25.0,9000,718,331,78,604,942,401,966,257,1175,1434,1322,772
북미-멕시코,건조,2022,소형차,소형차,20.0,9069,1494,1279,382,176,124,241,1335,978,375,579,807,1299
북미-멕시코,건조,2020,상업용차,상업용차,20.0,8764,892,1123,1394,144,593,585,81,1469,623,368,472,1020
북미-멕시코,건조,2024,SUV,SUV,20.0,7150,496,944,151,166,330,1302,469,50,161,725,1249,1107
북미-멕시코,건조,2023,전기차,전기차,20.0,10899,698,814,489,887,1493,895,840,1356,1279,51,1310,787
북미-미국,온대,2024,소형차,소형차,20.0,7754,458,616,1004,527,649,674,847,245,752,1457,204,321
북미-미국,온대,2024,상업용차,상업용차,20.0,8426,1273,340,135,449,729,734,540,640,542,1134,1496,414
북미-미국,온대,2020,SUV,SUV,20.0,9590,305,687,515,927,152,1443,1105,979,214,1213,920,1130
북미-미국,온대,2024,전기차,전기차,20.0,6774,130,1255,644,656,708,664,67,336,390,74,1325,525
북미-캐나다,한랭,2023,소형차,소형차,20.0,10205,158,1351,945,419,524,859,755,841,1026,1112,958,1257
북미-캐나다,한랭,2024,상업용차,상업용차,20.0,10920,1420,314,945,1408,310,1025,960,617,401,1460,1423,637
북미-캐나다,한랭,2021,SUV,SUV,20.0,9482,491,1240,868,636,592,986,197,1312,289,633,1139,1099
북미-캐나다,한랭,2024,전기차,전기차,20.0,8313,1019,1363,1477,196,286,271,357,966,427,590,62,1299
서유럽,온대,2023,소형차,소형차,45.0,9502,798,1165,449,1118,874,374,645,851,557,293,1196,1182
서유럽,온대,2022,상업용차,상업용차,45.0,10305,888,1142,460,857,906,612,1140,102,1467,860,1463,408
서유럽,온대,2023,SUV,SUV,45.0,9931,255,379,1246,1021,978,739,725,308,386,1476,1279,1139
서유럽,온대,2023,전기차,전기차,45.0,8920,1474,811,938,869,1289,717,537,50,925,366,316,628
아시아,온대,2022,소형차,소형차,20.0,7084,433,534,627,141,53,1113,1434,1064,96,1278,199,112
아시아,온대,2023,상업용차,상업용차,20.0,8713,318,838,657,341,730,63,258,1095,1147,939,1002,1325
아시아,온대,2020,SUV,SUV,20.0,9741,578,1245,764,785,786,1339,1446,880,937,318,211,452
아시아,온대,2024,전기차,전기차,20.0,10616,874,321,637,253,210,1464,867,1038,1425,1272,1434,821
중남미,열대,2021,소형차,소형차,20.0,10413,1267,487,1235,1241,574,680,577,1046,1193,984,1076,53
중남미,열대,2024,상업용차,상업용차,20.0,9883,93,927,862,1358,1037,1219,810,463,205,672,998,1239
중남미,열대,2022,SUV,SUV,20.0,10638,137,891,427,1068,1371,1126,313,1330,417,1424,1371,763
중남미,열대,2020,전기차,전기차,20.0,10383,1363,1091,756,797,807,106,1271,587,1079,524,1414,588
중동·아프리카,건조,2022,소형차,소형차,20.0,11448,1362,1248,827,129,1454,1385,1233,1141,638,1117,95,819
중동·아프리카,건조,2023,상업용차,상업용차,20.0,9038,390,1385,627,552,582,831,712,1471,132,1392,383,581
중동·아프리카,건조,2024,SUV,SUV,20.0,12484,1394,1366,1091,1036,826,1338,825,355,304,1244,1433,1272
중동·아프리카,건조,2024,전기차,전기차,20.0,9221,1330,715,1292,461,94,895,1040,344,1423,1413,63,151
동유럽,한랭,2020,소형차,소형차,25.0,9465,1290,1212,819,786,602,948,1271,705,397,831,319,285
동유럽,한랭,2022,상업용차,상업용차,25.0,10170,848,408,703,1193,1436,1045,1387,632,166,756,450,1146
동유럽,한랭,2021,SUV,SUV,25.0,5752,262,499,82,294,266,621,132,989,788,1074,289,456
동유럽,한랭,2022,전기차,전기차,25.0,8456,1032,147,1486,168,1072,651,802,1247,620,237,615,379
북미-멕시코,건조,2020,소형차,소형차,20.0,9667,737,447,1481,216,864,736,929,1133,453,180,1422,1069
북미-멕시코,건조,2022,상업용차,상업용차,20.0,11627,1112,92,968,1345,1399,1223,1148,280,990,500,1071,1499
북미-멕시코,건조,2021,SUV,SUV,20.0,9233,639,698,636,1491,1422,196,931,1279,573,276,355,737
북미-멕시코,건조,2020,전기차,전기차,20.0,9698,1328,989,1197,1158,507,1425,85,188,788,1014,62,957
북미-미국,온대,2023,소형차,소형차,20.0,12011,1370,974,1286,52,1324,1275,1279,378,917,1414,1222,520
북미-미국,온대,2023,상업용차,상업용차,20.0,9894,794,1408,887,1249,1033,544,147,568,711,1087,1308,158
북미-미국,온대,2020,SUV,SUV,20.0,8993,1078,1210,371,551,473,540,1475,1177,528,176,1022,392
북미-미국,온대,2024,전기차,전기차,20.0,8139,940,1377,601,243,612,1138,157,461,189,909,806,706
북미-캐나다,한랭,2020,소형차,소형차,20.0,9568,240,1230,1325,913,151,340,1196,633,1402,1025,104,1009
북미-캐나다,한랭,2020,상업용차,상업용차,20.0,8910,791,572,861,358,588,1365,1200,306,111,1332,123,1303
북미-캐나다,한랭,2023,SUV,SUV,20.0,9373,950,739,886,265,1476,1177,737,1127,427,408,669,512
북미-캐나다,한랭,2020,전기차,전기차,20.0,8644,587,1197,796,839,1190,827,1280,1002,176,270,243,237
서유럽,온대,2021,소형차,소형차,45.0,10758,735,690,1323,388,1144,1114,1281,92,1121,935,902,1033
서유럽,온대,2022,상업용차,상업용차,45.0,8664,532,1119,203,713,285,1360,1312,196,960,474,1327,183
서유럽,온대,2020,SUV,SUV,45.0,7592,314,1111,579,410,620,678,905,704,657,60,703,851
서유럽,온대,2021,전기차,전기차,45.0,6994,890,714,780,341,232,658,649,75,680,762,209,1004
아시아,온대,2024,소형차,소형차,20.0,8963,714,473,444,50,1246,1129,219,1253,628,771,1101,935
아시아,온대,2020,상업용차,상업용차,20.0,9095,477,523,1475,1142,461,1391,439,1489,290,432,99,877
아시아,온대,2021,SUV,SUV,20.0,6718,582,593,375,650,83,802,889,147,288,1398,110,801
아시아,온대,2020,전기차,전기차,20.0,11892,1152,1434,1040,579,217,1355,1278,1339,938,1118,909,533
중남미,열대,2020,소형차,소형차,20.0,7870,542,848,770,822,604,867,747,583,200,1109,299,479
중남미,열대,2023,상업용차,상업용차,20.0,8958,1175,944,397,903,168,673,1139,1368,385,455,659,692
중남미,열대,2024,SUV,SUV,20.0,8210,740,552,994,188,759,1412,1029,271,432,862,410,561
중남미,열대,2020,전기차,전기차,20.0,7799,268,682,155,169,506,818,604,1200,762,530,1471,634
중동·아프리카,건조,2020,소형차,소형차,20.0,9136,1367,105,527,1346,1322,165,594,881,705,936,663,525
중동·아프리카,건조,2024,상업용차,상업용차,20.0,9331,447,1003,627,806,858,555,1253,291,576,642,988,1285
중동·아프리카,건조,2020,SUV,SUV,20.0,9665,918,864,1135,295,1096,1054,393,389,360,914,799,1448
중동·아프리카,건조,2022,전기차,전기차,20.0,8153,492,222,1206,1435,93,939,1040,66,692,599,593,776
동유럽,한랭,2023,소형차,소형차,25.0,10189,663,1022,556,842,657,1064,503,1451,663,819,1301,648
동유럽,한랭,2023,상업용차,상업용차,25.0,11073,950,523,248,940,1289,1456,1339,436,920,821,1442,709
동유럽,한랭,2020,SUV,SUV,25.0,7339,432,350,819,227,890,934,152,289,1079,1169,730,268
동유럽,한랭,2022,전기차,전기차,25.0,7215,647,1231,321,697,1390,361,297,222,569,235,242,1003
북미-멕시코,건조,2022,소형차,소형차,20.0,10517,647,760,1249,806,509,760,850,1370,994,536,735,1301
북미-멕시코,건조,2021,상업용차,상업용차,20.0,12491,1268,1385,1086,1280,994,903,975,433,1488,1006,396,1277
북미-멕시코,건조,2021,SUV,SUV,20.0,7780,868,533,98,955,722,747,541,1113,1220,257,433,293
북미-멕시코,건조,2023,전기차,전기차,20.0,9369,1011,627,150,1014,1134,770,1469,195,759,208,666,1366
북미-미국,온대,2022,소형차,소형차,20.0,9128,845,589,513,290,966,1080,1126,708,874,152,920,1065
북미-미국,온대,2022,상업용차,상업용차,20.0,7612,426,750,1189,576,834,916,1353,409,516,56,513,74
북미-미국,온대,2020,SUV,SUV,20.0,8185,1086,631,1174,326,77,700,1239,636,1331,61,364,560
북미-미국,온대,2020,전기차,전기차,20.0,10670,700,1441,74,1258,1488,1047,888,680,830,166,921,1177
북미-캐나다,한랭,2022,소형차,소형차,20.0,10637,1308,1096,800,1463,629,1000,569,702,590,758,1097,625
북미-캐나다,한랭,2020,상업용차,상업용차,20.0,9966,660,1164,705,1266,920,179,282,756,1230,457,1061,1286
북미-캐나다,한랭,2022,SUV,SUV,20.0,11143,1263,1058,315,1003,417,375,1178,1183,905,1382,1114,950
북미-캐나다,한랭,2024,전기차,전기차,20.0,10400,1249,178,1109,1020,811,1355,1480,906,223,622,650,797
서유럽,온대,2022,소형차,소형차,45.0,7803,626,1311,790,307,755,1342,1055,189,244,512,453,219
서유럽,온대,2023,상업용차,상업용차,45.0,8957,871,1057,701,901,580,1372,153,1472,239,132,639,840
서유럽,온대,2022,SUV,SUV,45.0,8988,826,1424,627,1432,313,1110,539,443,890,62,246,1076
서유럽,온대,2021,전기차,전기차,45.0,8192,319,877,638,544,688,1473,692,635,1125,895,126,180
아시아,온대,2023,소형차,소형차,20.0,11081,1086,923,993,87,972,1391,599,1181,1252,1252,150,1195
아시아,온대,2023,상업용차,상업용차,20.0,9957,623,1094,239,1041,1005,1438,454,412,1177,1276,1118,80
아시아,온대,2021,SUV,SUV,20.0,7305,1164,339,1299,212,656,86,447,1233,137,295,466,971
아시아,온대,2022,전기차,전기차,20.0,9934,515,1380,461,830,687,453,514,678,1152,755,1331,1178
중남미,열대,2024,소형차,소형차,20.0,7136,476,130,1008,87,1230,1134,272,176,105,1220,911,387
중남미,열대,2022,상업용차,상업용차,20.0,7452,392,714,801,548,177,230,386,1158,938,455,728,925
중남미,열대,2022,SUV,SUV,20.0,9363,431,997,882,1452,1443,533,185,232,971,813,798,626
중남미,열대,2021,전기차,전기차,20.0,9784,374,674,387,1473,728,607,599,1097,1275,1445,713,412
중동·아프리카,건조,2023,소형차,소형차,20.0,9302,1071,945,76,1206,1330,281,303,1373,478,959,741,539
중동·아프리카,건조,2020,상업용차,상업용차,20.0,10173,552,773,1309,383,1246,1383,636,1128,1089,806,706,162
중동·아프리카,건조,2024,SUV,SUV,20.0,11069,645,299,1458,1457,1200,957,1180,1090,107,560,1229,887
중동·아프리카,건조,2024,전기차,전기차,20.0,11061,811,1472,219,123,444,1217,1165,1128,1433,688,1158,1203
동유럽,한랭,2023,소형차,소형차,25.0,9482,1232,471,568,714,633,414,546,820,875,1258,1100,851
동유럽,한랭,2020,상업용차,상업용차,25.0,10085,108,1425,938,717,247,1383,921,996,1300,175,780,1095
동유럽,한랭,2020,SUV,SUV,25.0,9093,923,328,452,795,1191,535,61,1190,523,1156,611,1328
동유럽,한랭,2024,전기차,전기차,25.0,6741,808,601,673,374,73,374,444,1290,1406,421,198,79
북미-멕시코,건조,2022,소형차,소형차,20.0,9289,1239,344,838,1476,1013,1340,578,393,332,812,348,576
북미-멕시코,건조,2021,상업용차,상업용차,20.0,11593,751,498,855,1468,1447,795,938,653,1028,721,1035,1404
북미-멕시코,건조,2020,SUV,SUV,20.0,9488,808,751,768,1472,608,463,547,437,337,1183,781,1333
북미-멕시코,건조,2024,전기차,전기차,20.0,9331,701,601,1004,305,873,1420,63,529,1052,1230,1137,416
북미-미국,온대,2021,소형차,소형차,20.0,8417,1207,611,899,586,607,560,1237,56,997,702,674,281
북미-미국,온대,2023,상업용차,상업용차,20.0,7153,561,686,355,52,893,1397,291,1401,215,63,461,778
북미-미국,온대,2024,SUV,SUV,20.0,8392,1353,222,244,1450,607,289,614,604,757,1143,905,204
북미-미국,온대,2022,전기차,전기차,20.0,8008,788,374,614,313,283,1046,1213,78,1378,269,765,887
북미-캐나다,한랭,2024,소형차,소형차,20.0,9036,1448,1158,1498,1210,727,417,1181,464,209,195,448,81
북미-캐나다,한랭,2023,상업용차,상업용차,20.0,10184,785,459,1452,1033,1448,968,318,463,73,768,1121,1296
북미-캐나다,한랭,2021,SUV,SUV,20.0,9183,546,75,245,1458,828,123,1121,932,1489,754,946,666
북미-캐나다,한랭,2021,전기차,전기차,20.0,9041,895,1491,303,218,95,1172,1008,864,1155,314,119,1407
서유럽,온대,2020,소형차,소형차,45.0,8299,1320,248,1076,1307,287,363,146,1209,546,1067,418,312
서유럽,온대,2021,상업용차,상업용차,45.0,11220,1347,1208,795,1031,1305,505,767,981,1094,651,1051,485
서유럽,온대,2024,SUV,SUV,45.0,10423,1098,249,57,294,1251,961,1478,941,502,1019,1495,1078
서유럽,온대,2020,전기차,전기차,45.0,7434,1204,57,539,573,1093,118,1221,607,341,1418,103,160
아시아,온대,2021,소형차,소형차,20.0,9968,356,1300,962,1288,979,616,197,1078,1350,774,187,881
아시아,온대,2023,상업용차,상업용차,20.0,9395,644,348,1437,612,252,54,477,1434,947,574,1125,1491
아시아,온대,2020,SUV,SUV,20.0,11021,561,1468,1283,755,786,1140,1144,467,336,880,804,1397
아시아,온대,2021,전기차,전기차,20.0,10788,1259,222,968,860,1291,665,501,922,1301,698,1473,628
중남미,열대,2023,소형차,소형차,20.0,9714,158,706,669,394,1438,828,1028,746,1491,243,650,1363
중남미,열대,2020,상업용차,상업용차,20.0,9151,1462,895,208,620,1198,785,601,693,910,583,825,371
중남미,열대,2020,SUV,SUV,20.0,10496,491,979,925,1181,1167,1225,685,473,1065,487,589,1229
중남미,열대,2022,전기차,전기차,20.0,7143,1387,711,345,806,80,505,1418,508,789,51,199,344
중동·아프리카,건조,2021,소형차,소형차,20.0,5744,523,880,180,105,741,1000,239,309,175,216,97,1279
중동·아프리카,건조,2020,상업용차,상업용차,20.0,8581,1211,981,697,582,862,274,219,521,1188,1481,180,385
중동·아프리카,건조,2021,SUV,SUV,20.0,7629,269,437,622,1377,300,1438,222,1236,341,68,877,442
중동·아프리카,건조,2021,전기차,전기차,20.0,10269,684,385,772,1131,384,1176,1132,866,550,1119,625,1445
동유럽,한랭,2021,소형차,소형차,25.0,9993,1060,682,278,1255,1328,827,400,1444,708,508,320,1183
동유럽,한랭,2022,상업용차,상업용차,25.0,9950,580,1026,287,1154,868,330,99,1493,768,676,1439,1230
동유럽,한랭,2023,SUV,SUV,25.0,8892,67,646,526,1264,1492,198,614,214,930,464,1316,1161
동유럽,한랭,2020,전기차,전기차,25.0,7875,489,1218,1370,1161,503,886,957,425,354,153,172,187
북미-멕시코,건조,2023,소형차,소형차,20.0,9833,1095,1188,391,1471,162,177,1349,1307,1322,307,173,891
북미-멕시코,건조,2022,상업용차,상업용차,20.0,8413,607,812,502,1062,693,1025,825,461,1215,136,849,226
북미-멕시코,건조,2022,SUV,SUV,20.0,10560,324,1109,482,230,938,1197,1233,1396,549,1207,704,1191
북미-멕시코,건조,2021,전기차,전기차,20.0,11396,1417,349,915,290,942,1318,1327,1080,1020,1081,1302,355
북미-미국,온대,2024,소형차,소형차,20.0,7776,312,428,1122,1091,1443,574,407,934,373,350,530,212
북미-미국,온대,2022,상업용차,상업용차,20.0,10615,1274,380,986,1481,1353,989,536,1317,321,768,404,806
북미-미국,온대,2022,SUV,SUV,20.0,9014,751,815,1118,927,828,454,378,164,415,906,1138,1120
북미-미국,온대,2020,전기차,전기차,20.0,8174,377,984,930,951,54,295,620,1386,167,362,1373,675
북미-캐나다,한랭,2020,소형차,소형차,20.0,7681,1379,89,695,941,526,713,1271,546,214,865,150,292
북미-캐나다,한랭,2023,상업용차,상업용차,20.0,7748,158,105,727,195,714,1400,204,961,452,356,1094,1382
북미-캐나다,한랭,2023,SUV,SUV,20.0,8242,836,1152,242,124,683,906,209,586,1158,206,671,1469
북미-캐나다,한랭,2024,전기차,전기차,20.0,7352,820,185,58,1281,231,726,288,473,941,688,1135,526
서유럽,온대,2020,소형차,소형차,45.0,9631,794,86,1322,1012,1332,312,644,1089,599,354,1397,690
서유럽,온대,2021,상업용차,상업용차,45.0,8939,1423,1274,1171,193,873,739,102,627,668,324,1192,353
서유럽,온대,2021,SUV,SUV,45.0,6310,117,667,461,368,305,255,716,991,609,503,78,1240
서유럽,온대,2022,전기차,전기차,45.0,7510,1334,379,831,821,383,914,253,205,541,617,784,448
아시아,온대,2022,소형차,소형차,20.0,7648,395,1143,290,215,476,1105,390,1410,728,933,295,268
아시아,온대,2024,상업용차,상업용차,20.0,10746,939,1357,1054,569,1437,794,444,470,1306,663,1271,442
아시아,온대,2023,SUV,SUV,20.0,9175,850,557,599,434,1097,287,870,1294,1495,1206,315,171
아시아,온대,2020,전기차,전기차,20.0,6162,80,326,461,864,517,212,1397,907,225,550,415,208
중남미,열대,2023,소형차,소형차,20.0,8399,456,1328,655,75,568,590,1048,1073,987,1184,314,121
중남미,열대,2020,상업용차,상업용차,20.0,9050,1361,903,977,701,138,375,993,386,492,317,1310,1097
중남미,열대,2023,SUV,SUV,20.0,8166,347,1246,201,271,677,833,455,481,780,1496,116,1263
중남미,열대,2020,전기차,전기차,20.0,9839,1376,1406,1185,484,916,115,1150,1025,158,319,534,1171
중동·아프리카,건조,2023,소형차,소형차,20.0,10049,1240,1127,1466,693,269,137,502,1296,1077,488,685,1069
중동·아프리카,건조,2020,상업용차,상업용차,20.0,8942,1210,198,1460,72,1432,1275,772,96,525,535,571,796
중동·아프리카,건조,2023,SUV,SUV,20.0,8471,680,1161,228,1399,1043,1276,824,386,831,186,169,288
